simulation_name,empty_cells,seed_cells,watered_cells,total_changes,total_tasks,total_reloads,drone0_threshold,drone0_speciality,drone1_threshold,drone1_speciality,drone2_threshold,drone2_speciality,drone3_threshold,drone3_speciality,drone4_threshold,drone4_speciality,drone5_threshold,drone5_speciality
01-14-10-09-01,18,25,21,141,208,95,6.33,2,5.67,1,16.33,1,14.33,1,7.00,1,5.00,3
01-14-10-09-01,18,25,21,143,210,97,7.00,2,5.00,1,17.00,1,15.00,1,7.67,1,7.00,3
01-14-10-09-01,19,24,21,144,212,97,7.00,2,5.67,1,17.00,2,15.67,1,8.33,1,9.00,3
01-14-10-09-01,17,26,21,147,213,98,9.00,2,5.67,1,11.00,2,15.67,1,8.33,1,9.00,3
01-14-10-09-01,17,26,21,148,215,100,9.00,2,5.67,1,11.00,2,15.67,1,8.33,1,9.00,3
01-14-10-09-01,19,25,20,149,219,100,5.00,3,7.00,1,11.00,2,13.00,1,5.67,1,11.00,3
01-14-10-09-01,19,26,19,151,221,102,5.00,2,9.67,1,13.00,2,15.67,1,6.33,1,11.67,3
01-14-10-09-01,18,27,19,152,224,103,5.67,3,9.67,1,9.67,2,15.67,1,6.33,1,11.67,3
01-14-10-09-01,18,25,21,152,228,104,5.67,3,9.67,1,9.67,2,15.67,1,6.33,1,9.00,3
01-14-10-09-01,20,23,21,152,229,105,5.67,3,7.00,1,9.67,2,17.00,1,7.67,1,11.00,3
01-14-10-09-01,20,22,22,155,231,106,5.67,2,7.00,1,9.67,2,17.00,1,7.67,1,5.00,3
01-14-10-09-01,20,20,24,156,233,106,5.67,2,7.00,1,9.67,2,17.00,1,7.67,1,6.33,3
01-14-10-09-01,21,18,25,158,234,109,5.67,2,7.67,1,9.67,2,10.33,3,8.33,1,9.67,3
01-14-10-09-01,20,19,25,159,237,109,6.33,2,7.67,1,10.33,2,10.33,3,8.33,1,9.67,3
01-14-10-09-01,19,21,24,161,238,111,7.67,2,5.00,1,7.67,2,10.33,3,9.00,1,9.67,3
01-14-10-09-01,20,21,23,162,239,112,7.67,2,5.67,1,7.67,2,10.33,3,9.67,1,9.67,3
01-14-10-09-01,18,23,23,164,243,113,9.00,2,5.67,1,9.00,2,10.33,3,9.67,1,9.67,3
01-14-10-09-01,17,23,24,166,244,114,9.67,2,5.67,1,9.67,2,11.00,3,9.67,1,10.33,3
01-14-10-09-01,16,23,25,166,247,116,11.00,2,5.67,1,11.00,2,11.67,3,9.67,1,11.00,3
01-14-10-09-01,16,23,25,166,252,117,12.33,2,7.00,1,12.33,2,12.33,3,11.00,1,11.67,3
01-14-10-09-01,15,21,28,169,253,117,9.00,2,7.00,1,13.00,2,15.67,3,11.00,1,13.67,2
01-14-10-09-01,15,20,29,171,254,118,9.00,2,7.00,1,13.00,2,12.33,3,11.00,1,13.67,2
01-14-10-09-01,17,19,28,172,258,120,9.00,2,8.33,1,13.00,2,13.67,3,12.33,1,13.67,2
01-14-10-09-01,19,19,26,173,264,120,9.67,2,11.00,1,13.67,2,14.33,3,15.00,1,13.67,3
01-14-10-09-01,20,19,25,173,268,120,6.33,2,13.00,1,14.33,2,14.33,1,13.00,1,10.33,3
01-14-10-09-01,21,19,24,177,269,121,7.00,2,15.00,2,15.00,2,5.00,1,15.67,1,11.00,3
01-14-10-09-01,21,19,24,177,271,122,7.00,2,15.00,2,15.00,2,5.00,1,15.67,1,11.00,3
01-14-10-09-01,22,20,22,178,273,124,8.33,2,16.33,2,16.33,2,7.00,1,13.67,1,11.00,3
01-14-10-09-01,22,21,21,179,274,124,9.00,2,14.33,1,17.00,2,7.67,1,14.33,1,11.00,3
01-14-10-09-01,21,22,21,182,276,126,9.67,2,14.33,1,13.67,2,7.67,1,14.33,1,11.00,3
01-14-10-09-01,21,21,22,182,279,126,9.67,2,14.33,1,13.67,2,7.67,1,14.33,1,5.00,3
01-14-10-09-01,23,19,22,184,281,128,9.67,2,15.67,1,13.67,2,9.00,1,15.67,1,5.67,3
01-14-10-09-01,23,18,23,185,282,128,9.67,2,15.67,1,13.67,2,9.00,1,15.67,1,6.33,3
01-14-10-09-01,23,18,23,187,285,129,6.33,2,17.00,1,14.33,2,10.33,1,17.00,1,7.00,3
01-14-10-09-01,23,18,23,189,288,130,5.00,2,17.67,1,15.67,2,11.00,1,17.67,1,7.67,3
01-14-10-09-01,23,19,22,190,291,131,5.67,2,14.33,1,16.33,2,11.67,1,18.33,1,7.67,3
01-14-10-09-01,25,20,19,191,295,131,6.33,2,17.00,1,13.00,2,10.33,1,17.00,1,7.67,3
01-14-10-09-01,25,21,18,193,295,132,7.00,2,18.33,1,13.67,2,11.67,1,10.33,1,7.67,3
01-14-10-09-01,25,21,18,195,297,133,7.00,2,18.33,1,13.67,2,11.67,1,10.33,1,7.67,3
01-14-10-09-01,25,22,17,195,299,135,7.67,2,19.67,1,14.33,2,5.00,1,11.67,1,7.67,3
01-14-10-09-01,24,22,18,197,300,136,8.33,2,19.00,2,15.00,2,5.00,1,11.67,1,8.33,3
01-14-10-09-01,24,21,19,198,303,137,8.33,2,19.00,2,15.00,2,5.00,1,11.67,1,9.67,3
01-14-10-09-01,24,18,22,201,304,139,8.33,2,19.00,2,15.00,2,5.00,1,11.67,1,5.00,3
01-14-10-09-01,24,17,23,202,305,140,8.33,2,19.00,2,15.00,2,5.00,1,11.67,1,5.67,3
01-14-10-09-01,24,17,23,204,308,141,5.00,3,12.33,2,15.67,1,5.67,1,12.33,1,7.67,3
01-14-10-09-01,24,18,22,206,311,141,5.00,3,13.00,2,16.33,1,6.33,1,9.00,1,7.67,3
01-14-10-09-01,26,19,19,207,313,142,5.00,3,13.67,2,17.67,2,8.33,1,11.00,1,7.67,3
01-14-10-09-01,26,19,19,210,314,143,5.00,3,13.67,2,17.67,2,8.33,1,11.00,1,7.67,3
01-14-10-09-01,26,18,20,211,315,144,5.67,3,13.67,2,17.67,2,8.33,1,11.00,1,5.00,3
01-14-10-09-01,24,20,20,211,317,147,5.67,3,15.67,2,15.67,2,8.33,1,11.00,1,5.00,3
01-14-10-09-01,23,21,20,212,324,147,6.33,3,13.67,2,9.67,2,5.00,1,11.67,1,5.67,3
01-14-10-09-01,21,23,20,216,325,147,5.67,2,16.33,2,12.33,2,5.67,1,8.33,1,6.33,3
01-14-10-09-01,22,23,19,217,326,148,5.67,2,16.33,2,12.33,2,6.33,1,9.00,1,6.33,3
01-14-10-09-01,24,23,17,218,329,149,5.67,2,16.33,2,12.33,2,5.67,1,10.33,1,6.33,3
01-14-10-09-01,26,23,15,218,332,150,5.67,2,13.00,1,12.33,2,8.33,1,13.00,1,6.33,3
01-14-10-09-01,27,21,16,220,335,151,5.67,2,13.67,1,12.33,2,9.00,1,13.67,1,5.67,3
01-14-10-09-01,26,21,17,222,337,152,6.33,2,13.00,2,13.00,2,9.00,1,13.67,1,7.00,3
01-14-10-09-01,25,21,18,224,338,153,7.00,2,13.67,2,13.67,2,9.00,1,13.67,1,9.00,3
01-14-10-09-01,24,21,19,226,339,155,7.67,2,13.67,1,14.33,2,9.00,1,13.67,1,9.67,3
01-14-10-09-01,24,22,18,227,342,156,5.00,2,14.33,1,15.00,2,9.67,1,10.33,1,9.67,3
01-14-10-09-01,24,23,17,228,346,157,6.33,2,8.33,2,16.33,2,10.33,1,11.00,1,9.67,3
01-14-10-09-01,23,24,17,232,347,157,7.67,2,9.67,2,17.67,2,11.67,1,12.33,1,5.00,1
01-14-10-09-01,23,24,17,233,347,159,7.67,2,9.67,2,17.67,2,11.67,1,12.33,1,5.00,1
01-14-10-09-01,24,24,16,233,350,161,7.67,2,9.67,2,17.67,2,12.33,1,13.00,1,5.67,1
01-14-10-09-01,24,22,18,235,352,162,7.67,2,9.67,2,17.67,2,12.33,1,13.00,1,5.67,1
01-14-10-09-01,22,23,19,236,354,162,9.00,2,7.00,2,16.33,3,12.33,1,13.00,1,5.67,1
01-14-10-09-01,21,25,18,238,357,163,6.33,2,8.33,2,16.33,2,13.00,1,9.67,1,6.33,1
01-14-10-09-01,22,24,18,239,359,164,6.33,2,8.33,2,16.33,2,13.67,1,10.33,1,7.00,1
01-14-10-09-01,19,27,18,241,362,166,10.33,2,12.33,2,17.00,3,13.67,1,10.33,1,7.00,1
01-14-10-09-01,20,27,17,242,364,166,10.33,2,12.33,2,17.00,3,14.33,1,11.00,1,7.67,1
01-14-10-09-01,22,25,17,244,367,167,10.33,2,12.33,2,18.33,3,15.67,3,13.00,1,9.67,1
01-14-10-09-01,24,25,15,245,368,168,10.33,2,12.33,2,18.33,3,13.67,1,10.33,1,11.00,1
01-14-10-09-01,23,26,15,247,370,169,11.00,2,13.00,2,17.00,2,13.67,1,10.33,1,11.00,1
01-14-10-09-01,22,26,16,249,372,170,9.00,3,9.67,2,17.67,2,13.67,1,10.33,1,11.00,1
01-14-10-09-01,23,25,16,250,374,171,9.67,3,9.67,2,17.67,2,15.00,1,5.00,1,12.33,1
01-14-10-09-01,22,25,17,253,375,173,10.33,3,10.33,2,18.33,2,15.00,1,5.00,1,12.33,1
01-14-10-09-01,21,26,17,254,377,175,10.33,3,11.00,2,19.00,2,15.00,1,5.00,1,11.67,2
01-14-10-09-01,20,26,18,255,379,177,9.67,2,11.67,2,17.67,3,15.00,1,5.00,1,12.33,2
01-14-10-09-01,18,28,18,256,383,178,11.00,3,13.67,2,17.67,3,15.00,1,5.00,1,12.33,1
01-14-10-09-01,18,27,19,258,386,179,5.00,2,15.00,2,19.67,3,15.67,1,5.67,1,9.00,1
01-14-10-09-01,18,25,21,259,389,179,5.00,2,15.00,2,13.67,3,15.67,1,5.67,1,9.00,1
01-14-10-09-01,19,23,22,262,389,180,5.00,2,15.00,2,5.00,3,16.33,1,5.00,1,9.67,1
01-14-10-09-01,18,24,22,264,391,181,5.00,2,17.00,2,5.00,3,16.33,1,5.00,1,9.67,1
01-14-10-09-01,19,24,21,264,392,183,5.00,2,17.00,2,5.00,3,17.00,1,5.67,1,10.33,1
01-14-10-09-01,20,25,19,265,397,184,5.67,2,17.67,2,5.00,3,19.00,1,5.67,1,12.33,1
01-14-10-24-01,0,0,0,0,0,0,5.00,3,5.00,3,5.00,3,5.00,3,5.00,3,5.00,3
01-14-10-24-01,22,23,19,1,6,0,6.33,1,5.00,2,5.00,1,10.33,1,5.00,3,13.67,3
01-14-10-24-01,22,20,22,2,8,0,6.33,1,5.00,2,5.00,1,5.67,3,7.67,3,15.67,1
01-14-10-24-01,22,18,24,5,10,1,6.33,1,5.00,2,5.00,1,7.00,3,5.00,3,13.67,3
01-14-10-24-01,23,17,24,6,12,3,7.00,1,5.00,2,5.67,1,7.00,1,5.00,3,15.00,3
01-14-10-24-01,24,16,24,7,13,3,7.67,1,5.00,2,6.33,1,5.00,3,5.67,3,15.67,3
01-14-10-24-01,26,15,23,8,17,3,5.00,1,5.00,2,10.33,1,5.00,3,7.00,3,17.00,3
01-14-10-24-01,26,13,25,11,18,5,5.00,1,5.00,2,10.33,1,6.33,3,8.33,3,17.00,2
01-14-10-24-01,26,12,26,12,21,5,5.00,1,5.00,2,10.33,1,7.67,3,9.67,3,17.00,2
01-14-10-24-01,26,12,26,14,21,7,5.67,1,5.67,2,11.00,1,8.33,3,10.33,3,16.33,3
01-14-10-24-01,26,12,26,15,22,8,5.67,1,5.67,2,11.00,1,8.33,3,10.33,3,16.33,3
01-14-10-24-01,26,14,24,16,28,8,5.00,1,7.67,2,9.67,1,8.33,3,7.00,2,16.33,3
01-14-10-24-01,26,16,22,18,30,9,5.00,2,6.33,2,11.67,1,5.00,1,9.00,2,16.33,3
01-14-10-24-01,27,16,21,20,31,10,5.00,2,6.33,2,12.33,1,5.67,1,9.00,2,16.33,3
01-14-10-24-01,28,15,21,22,32,10,5.00,2,6.33,2,13.00,1,5.00,3,9.00,2,17.00,3
01-14-10-24-01,29,15,20,22,34,13,5.00,2,6.33,2,13.67,1,5.00,3,9.00,2,17.00,3
01-14-10-24-01,29,14,21,24,36,14,5.00,2,6.33,2,13.67,1,5.00,3,9.00,2,18.33,3
01-14-10-24-01,26,17,21,25,41,14,5.67,2,9.67,2,13.67,1,5.00,3,8.33,2,18.33,3
01-14-10-24-01,25,20,19,28,42,16,5.00,2,13.00,3,11.67,1,5.00,3,12.33,3,14.33,1
01-14-10-24-01,25,20,19,29,44,19,5.00,2,13.00,3,11.67,1,5.00,3,12.33,3,14.33,1
01-14-10-24-01,24,20,20,30,46,19,5.67,2,10.33,2,11.67,1,5.67,3,13.00,3,14.33,1
01-14-10-24-01,23,20,21,31,48,20,6.33,2,11.00,2,11.67,1,6.33,3,9.67,3,14.33,1
01-14-10-24-01,24,18,22,32,52,20,6.33,2,11.00,2,5.00,1,5.00,3,11.00,3,15.67,1
01-14-10-24-01,26,17,21,34,56,21,7.00,2,11.67,2,7.00,1,5.00,3,10.33,2,17.67,1
01-14-10-24-01,26,18,20,34,58,22,8.33,2,13.00,2,7.67,1,5.00,3,5.00,2,18.33,1
01-14-10-24-01,26,17,21,36,59,23,8.33,2,13.00,2,7.67,1,5.67,3,5.00,2,18.33,1
01-14-10-24-01,24,19,21,37,62,24,9.67,2,10.33,2,7.67,1,5.67,3,6.33,2,18.33,1
01-14-10-24-01,24,19,21,38,65,26,6.33,2,11.00,2,8.33,1,7.00,3,7.00,2,19.00,1
01-14-10-24-01,21,21,22,42,67,26,6.33,2,13.67,2,8.33,1,7.67,3,9.67,2,19.00,1
01-14-10-24-01,23,21,20,42,70,27,6.33,2,13.67,2,9.67,1,7.00,1,9.67,2,20.33,1
01-14-10-24-01,26,22,16,43,74,28,7.00,2,14.33,2,15.00,1,5.00,1,6.33,2,21.00,3
01-14-10-24-01,25,23,16,46,75,28,5.00,2,15.67,2,15.00,1,5.00,1,7.67,2,21.00,3
01-14-10-24-01,24,24,16,47,77,29,5.00,2,15.67,3,15.00,1,5.00,1,9.67,2,21.00,3
01-14-10-24-01,23,25,16,48,78,32,6.33,2,15.67,3,15.00,1,5.00,1,5.00,2,21.00,3
01-14-10-24-01,21,27,16,50,81,33,8.33,2,15.67,3,15.00,1,5.00,1,7.00,2,21.00,3
01-14-10-24-01,21,28,15,50,86,33,10.33,2,9.00,1,13.00,2,7.00,1,9.00,2,21.00,3
01-14-10-24-01,22,27,15,52,88,33,12.33,2,11.67,1,5.00,2,5.67,3,11.00,2,18.33,3
01-14-10-24-01,23,26,15,53,91,33,12.33,2,5.00,1,5.00,2,6.33,3,11.00,2,19.00,3
01-14-10-24-01,25,24,15,55,92,34,11.00,1,7.00,1,5.00,2,5.67,3,11.00,2,21.00,3
01-14-10-24-01,25,24,15,55,92,37,11.00,1,7.00,1,5.00,2,5.67,3,11.00,2,21.00,3
01-14-10-24-01,24,25,15,57,96,38,9.00,2,7.00,1,5.67,2,5.67,3,11.00,3,21.00,3
01-14-10-24-01,22,26,16,60,97,38,11.00,1,7.00,1,5.67,2,5.00,3,13.00,3,23.00,3
01-14-10-24-01,23,25,16,61,99,41,7.67,1,7.67,1,5.67,2,6.33,3,6.33,3,24.33,3
01-14-10-24-01,24,25,15,62,101,41,5.00,1,9.00,1,5.67,2,6.33,3,6.33,3,24.33,3
01-14-10-24-01,24,23,17,64,102,42,5.00,1,9.00,1,5.67,2,5.00,3,9.67,3,27.67,2
01-14-10-24-01,24,22,18,65,104,43,5.00,1,9.00,1,5.67,2,5.67,3,10.33,3,27.67,2
01-14-10-24-01,25,22,17,67,107,44,6.33,1,6.33,1,7.00,2,5.00,3,12.33,3,21.00,2
01-14-10-24-01,24,23,17,69,107,45,6.33,1,6.33,1,7.67,2,5.00,3,12.33,2,21.67,2
01-14-10-24-01,23,24,17,70,109,47,6.33,1,6.33,1,8.33,2,5.00,3,12.33,3,22.33,2
01-14-10-24-01,21,26,17,71,111,48,6.33,1,6.33,1,7.00,2,5.00,3,12.33,3,13.00,2
01-14-10-24-01,20,26,18,73,114,49,6.33,1,6.33,1,5.00,2,5.67,3,13.00,3,14.33,2
01-14-10-24-01,18,27,19,76,116,50,6.33,1,6.33,1,7.00,2,6.33,3,13.67,3,16.33,2
01-14-10-24-01,20,27,17,76,120,51,7.67,1,5.00,1,7.00,2,6.33,3,13.67,3,16.33,2
01-14-10-24-01,22,26,16,78,121,52,8.33,2,6.33,1,7.00,2,7.67,3,15.00,3,16.33,2
01-14-10-24-01,22,27,15,81,123,52,9.00,2,7.00,1,7.67,2,7.67,3,15.00,3,17.00,2
01-14-10-24-01,22,26,16,81,123,53,9.00,2,7.00,1,7.67,2,8.33,3,15.67,3,17.00,2
01-14-10-24-01,22,26,16,82,125,56,9.00,2,7.00,1,7.67,2,8.33,3,15.67,3,17.00,2
01-14-10-24-01,20,27,17,84,127,56,9.67,1,7.00,1,9.00,2,9.00,3,16.33,3,18.33,2
01-14-10-24-01,19,27,18,84,132,57,9.67,1,7.00,1,10.33,2,9.67,3,13.00,3,19.67,2
01-14-10-24-01,19,26,19,84,134,59,10.33,1,7.67,1,7.00,2,9.00,1,7.67,3,20.33,2
01-14-10-24-01,19,24,21,85,137,59,10.33,1,7.67,1,7.00,2,9.00,1,10.33,3,20.33,2
01-14-10-24-01,18,23,23,88,139,60,10.33,1,7.67,1,5.00,2,6.33,3,13.00,3,21.67,2
01-14-10-24-01,18,21,25,89,140,60,10.33,1,7.67,1,5.00,2,9.00,3,15.67,3,21.67,2
01-14-10-24-01,20,21,23,89,143,64,11.67,1,9.00,1,5.00,2,9.00,3,15.67,3,21.67,2
01-14-10-24-01,19,22,23,89,147,65,12.33,1,9.67,1,7.00,2,5.00,3,17.67,3,23.67,2
01-14-10-24-01,16,23,25,92,153,65,12.33,1,9.67,1,9.00,2,7.67,3,16.33,3,21.67,2
01-14-10-24-01,16,23,25,93,154,67,13.00,1,6.33,1,5.67,2,8.33,3,17.00,3,22.33,2
01-14-10-24-01,17,23,24,93,155,69,13.67,1,7.00,1,5.67,2,8.33,3,17.00,3,22.33,2
01-14-10-24-01,16,25,23,96,159,69,14.33,3,7.67,1,5.00,2,8.33,3,17.00,3,25.00,2
01-14-10-24-01,17,23,24,98,160,69,15.00,1,8.33,1,5.00,2,9.67,1,15.00,3,25.00,2
01-14-10-24-01,20,23,21,99,163,70,13.67,1,11.00,1,5.00,2,10.33,3,15.00,3,25.00,2
01-14-10-24-01,20,23,21,100,165,72,13.67,1,11.00,1,5.00,2,10.33,3,15.00,3,25.00,2
01-14-10-24-01,20,24,20,102,165,72,14.33,1,11.67,1,5.67,2,10.33,3,15.00,3,25.67,2
01-14-10-24-01,19,25,20,103,168,74,14.33,1,11.67,1,7.00,2,10.33,3,15.00,3,25.67,1
01-14-10-24-01,18,25,21,104,169,75,14.33,1,11.67,1,5.00,2,7.00,3,15.67,3,25.67,1
01-14-10-24-01,17,25,22,106,172,77,14.33,1,11.67,1,5.67,2,7.67,3,12.33,3,25.67,1
01-14-10-24-01,17,23,24,106,174,77,14.33,1,11.67,1,5.67,2,9.00,3,13.67,3,25.67,1
01-14-10-24-01,17,23,24,108,177,78,15.00,1,12.33,1,6.33,2,9.67,3,14.33,3,25.67,2
01-14-10-24-01,18,21,25,108,181,79,11.67,1,13.00,1,6.33,2,7.67,3,16.33,3,25.67,2
01-14-10-24-01,18,18,28,112,182,80,11.67,1,13.00,1,6.33,2,10.33,1,19.67,3,25.67,2
01-14-10-24-01,19,17,28,113,184,80,12.33,1,13.67,1,6.33,2,11.00,1,13.00,3,23.67,1
01-14-10-24-01,19,18,27,115,186,82,13.00,1,14.33,1,7.00,2,7.67,1,13.00,3,24.33,1
01-14-10-24-01,21,18,25,115,190,83,11.00,1,16.33,1,7.00,2,9.67,1,13.00,3,18.33,1
01-14-10-24-01,19,21,24,118,192,85,5.00,1,17.67,1,5.00,2,11.00,1,13.00,3,19.67,1
01-14-10-24-01,20,21,23,118,195,86,5.67,1,14.33,1,5.00,2,11.67,1,13.00,3,20.33,1
01-14-10-24-01,22,22,20,119,197,88,9.00,1,17.67,1,5.67,2,11.00,1,13.00,3,11.67,1
01-14-10-24-01,22,21,21,120,201,88,9.00,1,17.67,1,5.67,2,11.00,1,13.67,3,11.67,1
01-14-10-24-01,24,18,22,124,202,89,9.67,3,12.33,1,5.67,2,13.67,1,16.33,3,14.33,1
01-14-10-24-01,24,18,22,125,204,90,9.67,3,12.33,1,5.67,2,13.67,1,16.33,3,14.33,1
01-14-10-24-01,26,17,21,125,205,91,10.33,3,13.67,1,5.67,2,15.00,1,17.00,3,11.67,1
01-14-10-24-01,27,17,20,126,209,92,10.33,3,15.67,1,5.67,2,16.33,3,17.00,3,13.67,1
01-14-10-24-01,26,16,22,128,210,92,5.00,3,15.67,1,6.33,2,17.00,1,19.67,3,13.67,1
01-14-10-24-01,25,16,23,131,211,95,5.67,3,15.67,1,7.00,2,15.67,3,20.33,3,13.67,1
01-14-10-24-01,25,16,23,131,213,96,5.67,3,15.67,1,7.00,2,15.67,3,20.33,3,13.67,1
01-14-10-24-01,24,16,24,133,214,98,5.00,3,15.67,1,7.67,2,17.00,1,22.33,3,13.67,1
01-14-10-24-01,22,17,25,136,216,99,6.33,3,15.67,1,6.33,2,17.00,1,23.67,3,13.67,1
01-14-10-24-01,22,17,25,136,218,100,6.33,3,15.67,1,6.33,2,17.00,1,23.67,3,13.67,1
01-14-10-24-01,23,16,25,137,220,101,7.00,3,16.33,1,6.33,2,17.67,1,20.33,3,10.33,1
01-14-10-24-01,22,17,25,141,222,102,7.67,3,17.00,1,7.67,2,14.33,1,21.00,3,11.00,1
01-14-10-24-01,22,17,25,142,224,102,7.67,3,17.00,1,7.67,2,14.33,1,21.00,3,11.00,1
01-14-10-24-01,23,18,23,142,226,104,7.67,3,14.33,1,8.33,2,15.67,1,21.00,3,12.33,1
01-14-10-24-01,23,19,22,144,229,105,7.67,3,15.67,1,9.67,2,16.33,3,21.00,3,5.67,1
01-14-10-24-01,22,19,23,146,230,105,8.33,3,15.67,1,11.00,2,17.00,3,21.67,3,5.67,1
01-14-10-24-01,21,20,23,147,232,107,8.33,3,15.67,1,11.67,2,17.00,3,21.67,3,5.67,1
01-14-10-24-01,22,19,23,148,235,108,9.00,3,17.00,1,11.67,2,13.67,3,22.33,3,7.00,1
01-14-10-24-01,22,19,23,151,236,108,9.67,3,17.67,1,8.33,2,14.33,3,19.00,3,7.67,1
01-14-10-24-01,25,18,21,152,240,108,10.33,3,15.67,1,8.33,2,15.00,3,19.67,3,6.33,1
01-14-10-24-01,27,18,19,152,242,109,10.33,3,18.33,1,8.33,2,15.00,3,19.67,3,5.00,1
01-14-10-24-01,26,18,20,157,243,110,11.67,3,18.33,1,5.00,2,16.33,3,21.00,3,5.00,1
01-14-10-24-01,26,19,19,158,245,110,11.67,3,19.00,1,5.67,2,16.33,3,21.00,3,5.67,1
01-14-10-24-01,26,19,19,159,245,114,11.67,3,19.00,1,5.67,2,16.33,3,21.00,3,5.67,1
01-14-10-24-01,26,19,19,159,250,114,11.67,3,19.00,1,5.67,2,16.33,3,21.00,3,5.67,1
01-14-10-24-01,25,20,19,161,253,115,9.00,3,16.33,1,8.33,2,13.67,3,22.33,3,5.00,1
01-14-10-24-01,23,22,19,163,254,116,9.00,3,16.33,1,11.00,2,13.67,3,20.33,2,5.00,1
01-14-10-24-01,24,22,18,164,256,117,9.00,3,17.67,1,11.00,2,13.67,3,20.33,2,5.00,1
01-14-10-24-01,24,22,18,167,258,117,9.67,3,11.00,1,7.67,2,14.33,3,21.00,2,6.33,1
01-14-10-24-01,24,22,18,167,259,119,9.67,3,11.00,1,7.67,2,14.33,3,21.00,2,6.33,1
01-14-10-24-01,23,22,19,169,260,121,10.33,3,11.00,1,8.33,2,15.00,3,21.67,2,6.33,1
01-14-10-24-01,21,24,19,169,266,121,10.33,3,11.00,1,11.67,2,15.00,3,13.00,2,6.33,1
01-14-10-24-01,20,26,18,173,268,122,7.00,2,12.33,1,16.33,2,15.67,3,7.67,2,7.67,1
01-14-10-24-01,21,27,16,174,272,123,5.00,2,13.67,1,17.00,2,15.67,3,8.33,2,9.00,1
01-14-10-24-01,23,27,14,174,275,125,5.00,2,15.67,1,17.00,2,15.67,3,8.33,2,7.00,1
01-14-10-24-01,25,27,12,176,277,125,5.00,2,13.67,1,17.00,2,15.67,3,8.33,2,9.00,1
01-14-10-24-01,25,25,14,180,277,125,5.00,2,13.67,1,17.00,2,17.00,3,8.33,2,9.00,1
01-14-10-24-01,25,25,14,180,277,128,5.00,2,13.67,1,17.00,2,17.00,3,8.33,2,9.00,1
01-14-10-24-01,26,25,13,180,280,130,5.00,2,15.00,1,17.00,2,17.00,3,8.33,2,5.00,1
01-14-10-24-01,26,23,15,181,283,130,5.00,2,15.00,1,17.00,2,18.33,3,8.33,2,5.00,1
01-14-10-24-01,24,24,16,183,286,131,6.33,2,15.00,1,18.33,2,19.67,3,5.67,2,5.00,1
01-14-10-24-01,23,23,18,186,286,133,5.67,3,15.00,1,19.67,2,20.33,1,7.00,2,5.00,1
01-14-10-24-01,22,24,18,186,287,133,5.67,3,15.00,1,20.33,2,20.33,1,7.67,2,5.00,1
01-14-10-24-01,22,25,17,187,291,135,5.00,2,15.67,1,21.00,2,21.00,1,8.33,2,5.67,1
01-14-10-24-01,20,25,19,190,294,135,7.00,3,15.67,1,19.67,3,21.00,1,5.00,2,5.67,1
01-14-10-24-01,19,26,19,191,296,136,5.00,2,15.67,1,19.67,3,21.00,1,6.33,2,5.67,1
01-14-10-24-01,21,25,18,192,298,138,5.00,3,13.00,1,20.33,3,18.33,1,6.33,2,7.00,1
01-14-10-24-01,21,24,19,194,300,139,5.00,3,13.00,1,21.67,3,18.33,1,6.33,2,7.00,1
01-14-10-24-01,19,26,19,196,302,139,5.00,3,13.00,1,21.67,3,18.33,1,7.67,2,7.00,1
01-14-10-24-01,18,28,18,198,305,141,5.00,3,13.67,1,21.67,3,19.00,1,5.00,2,5.00,1
01-14-10-24-01,20,28,16,198,307,141,5.00,3,7.67,1,21.67,3,21.00,1,5.00,2,7.00,1
01-14-10-24-01,20,26,18,201,307,143,6.33,3,7.67,1,23.00,3,21.00,1,5.00,2,7.00,1
01-14-10-24-01,20,26,18,201,311,143,6.33,3,7.67,1,23.00,3,21.00,1,5.00,2,7.00,1
01-14-10-24-01,21,23,20,203,312,145,9.00,3,8.33,1,21.67,3,17.00,3,5.00,2,7.67,1
01-14-10-24-01,21,22,21,205,314,145,9.00,2,8.33,1,22.33,3,17.67,3,5.00,2,7.67,1
01-14-10-24-01,21,20,23,206,315,147,7.67,3,8.33,1,16.33,3,19.67,3,5.00,2,7.67,1
01-14-10-24-01,20,20,24,206,318,149,9.00,3,8.33,1,17.67,3,21.00,3,5.00,2,7.67,1
01-14-10-24-01,18,23,23,208,323,149,9.00,3,9.00,1,17.67,3,21.00,3,5.67,2,8.33,1
01-14-10-24-01,16,24,24,211,323,150,9.67,2,9.00,1,19.67,3,11.00,3,7.00,2,8.33,1
01-14-10-24-01,17,24,23,211,326,153,9.67,2,5.67,1,19.67,3,11.00,3,7.00,2,9.00,1
01-14-10-24-01,18,23,23,212,327,153,9.67,2,6.33,1,20.33,3,11.67,3,7.00,2,9.67,1
01-14-10-24-01,18,22,24,214,330,153,9.67,2,6.33,1,22.33,3,5.00,3,7.00,2,9.67,1
01-14-10-24-01,18,19,27,217,331,154,9.67,2,6.33,1,20.33,3,7.00,3,7.00,2,9.67,1
01-14-10-24-01,20,19,25,217,334,157,9.67,2,9.67,1,20.33,3,7.00,3,7.00,2,13.00,1
01-14-10-24-01,19,21,24,219,337,157,7.00,2,10.33,1,20.33,3,7.00,3,8.33,2,13.67,1
01-14-10-24-01,17,22,25,222,338,157,8.33,2,10.33,1,21.00,3,7.67,3,9.67,2,13.67,1
01-14-10-24-01,17,23,24,223,341,158,9.00,2,11.00,1,21.00,3,7.67,3,10.33,2,14.33,1
